# i, j, A_i, A_j
5.000000000000000000e+00 3.100000000000000000e+01 -1.090235687063854540e-04 2.064632605194150058e-05
5.000000000000000000e+00 3.200000000000000000e+01 -1.041104230434556851e-04 2.306939746450528380e-05
5.000000000000000000e+00 3.300000000000000000e+01 -9.869624695224850472e-05 2.515017450224925409e-05
5.000000000000000000e+00 3.400000000000000000e+01 -9.294313301722907520e-05 2.677967197476990445e-05
5.000000000000000000e+00 3.500000000000000000e+01 -8.696232476550512297e-05 2.810087761234605474e-05
5.000000000000000000e+00 3.600000000000000000e+01 -8.080938054911158269e-05 2.915042617935775858e-05
5.000000000000000000e+00 3.700000000000000000e+01 -7.444776137091816261e-05 2.989569943348099261e-05
5.000000000000000000e+00 3.800000000000000000e+01 -6.811044757166906795e-05 3.033518031516138896e-05
5.000000000000000000e+00 3.900000000000000000e+01 -6.172697860573075034e-05 3.058564918346909963e-05
5.000000000000000000e+00 4.000000000000000000e+01 -5.537263357862287280e-05 3.070030513442655647e-05
5.000000000000000000e+00 4.100000000000000000e+01 -4.911695912797811180e-05 3.069891004757674879e-05
5.000000000000000000e+00 4.200000000000000000e+01 -4.288828211433556815e-05 3.066215615116006210e-05
5.000000000000000000e+00 4.300000000000000000e+01 -3.671286624214493304e-05 3.052837222639516338e-05
5.000000000000000000e+00 4.400000000000000000e+01 -3.065673327011396627e-05 3.028847525320120559e-05
5.000000000000000000e+00 4.500000000000000000e+01 -2.464619998762977628e-05 3.013595191849707306e-05
5.000000000000000000e+00 4.600000000000000000e+01 -1.867347677231294314e-05 2.994571786914538620e-05
5.000000000000000000e+00 4.700000000000000000e+01 -1.272605180434143568e-05 2.952597407977710061e-05
5.000000000000000000e+00 4.800000000000000000e+01 -6.799937663489217260e-06 3.260669962473401355e-05
5.000000000000000000e+00 4.900000000000000000e+01 -0.000000000000000000e+00 3.592185955168443083e-05
6.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -4.004663289554580177e-05
6.000000000000000000e+00 1.000000000000000000e+00 -6.401281342706959421e-06 -3.639114874950011465e-05
6.000000000000000000e+00 2.000000000000000000e+00 -1.194189898899667497e-05 -3.299057847194317210e-05
6.000000000000000000e+00 3.000000000000000000e+00 -1.752373024214127307e-05 -3.350526363057185274e-05
6.000000000000000000e+00 4.000000000000000000e+00 -2.300660219296947706e-05 -3.383872208836940777e-05
6.000000000000000000e+00 5.000000000000000000e+00 -2.872653678035468506e-05 -3.416103833751537298e-05
6.000000000000000000e+00 6.000000000000000000e+00 -3.453256286465515405e-05 -3.455345184642467568e-05
6.000000000000000000e+00 7.000000000000000000e+00 -4.045113937183980298e-05 -3.494131856236138887e-05
6.000000000000000000e+00 8.000000000000000000e+00 -4.642216981182387407e-05 -3.527585663148344363e-05
6.000000000000000000e+00 9.000000000000000000e+00 -5.268464996403680097e-05 -3.549706051641141036e-05
6.000000000000000000e+00 1.000000000000000000e+01 -5.889316019119428714e-05 -3.565466908596917313e-05
6.000000000000000000e+00 1.100000000000000000e+01 -6.528056325238985012e-05 -3.575228478649669119e-05
6.000000000000000000e+00 1.200000000000000000e+01 -7.173422084464544236e-05 -3.554671391923843880e-05
6.000000000000000000e+00 1.300000000000000000e+01 -7.822530924402542425e-05 -3.506400816367320327e-05
6.000000000000000000e+00 1.400000000000000000e+01 -8.477657587434693650e-05 -3.438833944578367969e-05
6.000000000000000000e+00 1.500000000000000000e+01 -9.120423284364681873e-05 -3.328101672529012057e-05
6.000000000000000000e+00 1.600000000000000000e+01 -9.757227300487926252e-05 -3.185272923404453439e-05
6.000000000000000000e+00 1.700000000000000000e+01 -1.035395975615107300e-04 -2.998303134782952500e-05
6.000000000000000000e+00 1.800000000000000000e+01 -1.094270981307787793e-04 -2.759229510628934297e-05
6.000000000000000000e+00 1.900000000000000000e+01 -1.146473702463730046e-04 -2.471347390326433325e-05
6.000000000000000000e+00 2.000000000000000000e+01 -1.193910933939187880e-04 -2.137737841699548832e-05
6.000000000000000000e+00 2.100000000000000000e+01 -1.234431675170429249e-04 -1.762103576684716580e-05
6.000000000000000000e+00 2.200000000000000000e+01 -1.267156482537365068e-04 -1.351173365998504508e-05
6.000000000000000000e+00 2.300000000000000000e+01 -1.290577700820129902e-04 -9.096306505170361021e-06
6.000000000000000000e+00 2.400000000000000000e+01 -1.305763707161271530e-04 -4.410439113670873868e-06
6.000000000000000000e+00 2.500000000000000000e+01 -1.310218859635404239e-04 4.324682568760621765e-07
6.000000000000000000e+00 2.600000000000000000e+01 -1.304680034471848238e-04 5.195817241413532971e-06
6.000000000000000000e+00 2.700000000000000000e+01 -1.288341697678723201e-04 9.848250830447522180e-06
6.000000000000000000e+00 2.800000000000000000e+01 -1.263409659080222533e-04 1.436977316837754473e-05
6.000000000000000000e+00 2.900000000000000000e+01 -1.229106551036613683e-04 1.857523104311791006e-05
6.000000000000000000e+00 3.000000000000000000e+01 -1.187495826292332950e-04 2.230060460588998436e-05
6.000000000000000000e+00 3.100000000000000000e+01 -1.138276752568138364e-04 2.555701362699737064e-05
6.000000000000000000e+00 3.200000000000000000e+01 -1.083552737030099924e-04 2.851330877885727665e-05
6.000000000000000000e+00 3.300000000000000000e+01 -1.024494975242391543e-04 3.095384801184028695e-05
6.000000000000000000e+00 3.400000000000000000e+01 -9.624939395285421798e-05 3.283098440168795429e-05
6.000000000000000000e+00 3.500000000000000000e+01 -8.976636846684464912e-05 3.438765916895288196e-05
6.000000000000000000e+00 3.600000000000000000e+01 -8.320033714468325439e-05 3.560606348312764713e-05
6.000000000000000000e+00 3.700000000000000000e+01 -7.648070051559737901e-05 3.634110141861161022e-05
6.000000000000000000e+00 3.800000000000000000e+01 -6.982888558446713706e-05 3.681388594223175504e-05
6.000000000000000000e+00 3.900000000000000000e+01 -6.304150659100743286e-05 3.712600263323321409e-05
6.000000000000000000e+00 4.000000000000000000e+01 -5.645266136844744216e-05 3.715147207500836741e-05
6.000000000000000000e+00 4.100000000000000000e+01 -4.993321215720171653e-05 3.708632927655120589e-05
6.000000000000000000e+00 4.200000000000000000e+01 -4.351115344908664580e-05 3.692618293195702251e-05
6.000000000000000000e+00 4.300000000000000000e+01 -3.721327133995564233e-05 3.664976603706802830e-05
6.000000000000000000e+00 4.400000000000000000e+01 -3.104626979394837236e-05 3.638642530504534599e-05
6.000000000000000000e+00 4.500000000000000000e+01 -2.487254364666962149e-05 3.619664540131754403e-05
6.000000000000000000e+00 4.600000000000000000e+01 -1.888604731531003767e-05 3.600493705507999725e-05
6.000000000000000000e+00 4.700000000000000000e+01 -1.297818179386826554e-05 3.605690675814404267e-05
6.000000000000000000e+00 4.800000000000000000e+01 -7.153191565753762944e-06 3.891676847929374799e-05
6.000000000000000000e+00 4.900000000000000000e+01 -0.000000000000000000e+00 4.159152906354771426e-05
7.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -4.520328670696618630e-05
7.000000000000000000e+00 1.000000000000000000e+00 -6.664844146061112541e-06 -4.230093027288671630e-05
7.000000000000000000e+00 2.000000000000000000e+00 -1.196885208220837806e-05 -3.924394617429190750e-05
7.000000000000000000e+00 3.000000000000000000e+00 -1.763643420959319256e-05 -3.912274452451817747e-05
7.000000000000000000e+00 4.000000000000000000e+00 -2.318444386757787922e-05 -3.942828236693053992e-05
7.000000000000000000e+00 5.000000000000000000e+00 -2.902988149745239330e-05 -3.999644351406240485e-05
7.000000000000000000e+00 6.000000000000000000e+00 -3.492366320082877199e-05 -4.046161627364895164e-05
7.000000000000000000e+00 7.000000000000000000e+00 -4.093422997430165794e-05 -4.091406808890446392e-05
7.000000000000000000e+00 8.000000000000000000e+00 -4.710150267108457502e-05 -4.150845090490051770e-05
7.000000000000000000e+00 9.000000000000000000e+00 -5.350846686246490979e-05 -4.188790785584047211e-05
7.000000000000000000e+00 1.000000000000000000e+01 -6.003380553706302381e-05 -4.209302005949561425e-05
7.000000000000000000e+00 1.100000000000000000e+01 -6.672495601873519849e-05 -4.225009886012044496e-05
7.000000000000000000e+00 1.200000000000000000e+01 -7.350316241630234886e-05 -4.220956957350302866e-05
7.000000000000000000e+00 1.300000000000000000e+01 -8.043988178897597762e-05 -4.184088919407467346e-05
7.000000000000000000e+00 1.400000000000000000e+01 -8.747775099910809178e-05 -4.109579864490986098e-05
7.000000000000000000e+00 1.500000000000000000e+01 -9.444026469029870178e-05 -3.996544557157642166e-05
7.000000000000000000e+00 1.600000000000000000e+01 -1.013089029017940072e-04 -3.831124120744195229e-05
7.000000000000000000e+00 1.700000000000000000e+01 -1.079657014691193500e-04 -3.617270228375817076e-05
7.000000000000000000e+00 1.800000000000000000e+01 -1.143834414144352424e-04 -3.338699081816611522e-05
7.000000000000000000e+00 1.900000000000000000e+01 -1.202601426540953139e-04 -2.999535714706550241e-05
7.000000000000000000e+00 2.000000000000000000e+01 -1.256149289210548438e-04 -2.602229184972055425e-05
7.000000000000000000e+00 2.100000000000000000e+01 -1.302659153341529426e-04 -2.151959996762880948e-05
7.000000000000000000e+00 2.200000000000000000e+01 -1.340005812995044131e-04 -1.654760499850897564e-05
7.000000000000000000e+00 2.300000000000000000e+01 -1.366955827559008184e-04 -1.110670860956082485e-05
7.000000000000000000e+00 2.400000000000000000e+01 -1.383222690140275472e-04 -5.433717026984770555e-06
7.000000000000000000e+00 2.500000000000000000e+01 -1.388910419339433331e-04 4.520912873425008728e-07
7.000000000000000000e+00 2.600000000000000000e+01 -1.382986130547533073e-04 6.415601568802433916e-06
7.000000000000000000e+00 2.700000000000000000e+01 -1.364143211527741998e-04 1.206040174390359595e-05
7.000000000000000000e+00 2.800000000000000000e+01 -1.336023552660760240e-04 1.748330449807063321e-05
7.000000000000000000e+00 2.900000000000000000e+01 -1.297293116036550738e-04 2.258195539794248747e-05
7.000000000000000000e+00 3.000000000000000000e+01 -1.250500560416759424e-04 2.707956196183741856e-05
7.000000000000000000e+00 3.100000000000000000e+01 -1.195367521294234689e-04 3.104063497816480317e-05
7.000000000000000000e+00 3.200000000000000000e+01 -1.134304381158509744e-04 3.444757519707996587e-05
7.000000000000000000e+00 3.300000000000000000e+01 -1.069357036114988767e-04 3.725605425240502856e-05
7.000000000000000000e+00 3.400000000000000000e+01 -1.001092680801148830e-04 3.946280103216440963e-05
7.000000000000000000e+00 3.500000000000000000e+01 -9.303332439785413476e-05 4.114993442051701833e-05
7.000000000000000000e+00 3.600000000000000000e+01 -8.590960559117804163e-05 4.243609413060502869e-05
7.000000000000000000e+00 3.700000000000000000e+01 -7.875400228019496579e-05 4.326715099369710994e-05
7.000000000000000000e+00 3.800000000000000000e+01 -7.158981129177767683e-05 4.377437423975133511e-05
7.000000000000000000e+00 3.900000000000000000e+01 -6.457621193329204186e-05 4.396187339948879453e-05
7.000000000000000000e+00 4.000000000000000000e+01 -5.766169456075334208e-05 4.380859956823227280e-05
7.000000000000000000e+00 4.100000000000000000e+01 -5.084746294745123071e-05 4.364041796693754515e-05
7.000000000000000000e+00 4.200000000000000000e+01 -4.427081854715264738e-05 4.338209696840613630e-05
7.000000000000000000e+00 4.300000000000000000e+01 -3.772820010270505121e-05 4.299325588153343682e-05
7.000000000000000000e+00 4.400000000000000000e+01 -3.140328426844627688e-05 4.262920294648722642e-05
7.000000000000000000e+00 4.500000000000000000e+01 -2.519630548279045183e-05 4.229617439713540775e-05
7.000000000000000000e+00 4.600000000000000000e+01 -1.909918267063488598e-05 4.184007972194674215e-05
7.000000000000000000e+00 4.700000000000000000e+01 -1.309175661070608127e-05 4.125882982933337195e-05
7.000000000000000000e+00 4.800000000000000000e+01 -6.924939237388280221e-06 4.558488141860227909e-05
7.000000000000000000e+00 4.900000000000000000e+01 -0.000000000000000000e+00 5.022824268319195671e-05
8.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -5.337632118766802685e-05
8.000000000000000000e+00 1.000000000000000000e+00 -6.456072342746749910e-06 -4.836000083170849270e-05
8.000000000000000000e+00 2.000000000000000000e+00 -1.199877497444663143e-05 -4.396216853547525212e-05
8.000000000000000000e+00 3.000000000000000000e+00 -1.768229892460843901e-05 -4.472085541594135390e-05
8.000000000000000000e+00 4.000000000000000000e+00 -2.337324409934526427e-05 -4.523216937622860851e-05
8.000000000000000000e+00 5.000000000000000000e+00 -2.931971324747713380e-05 -4.590025767076626574e-05
8.000000000000000000e+00 6.000000000000000000e+00 -3.521703750661181486e-05 -4.645780032327394033e-05
8.000000000000000000e+00 7.000000000000000000e+00 -4.144461589168025781e-05 -4.711915803261719190e-05
8.000000000000000000e+00 8.000000000000000000e+00 -4.779071167945853050e-05 -4.785009351964669548e-05
8.000000000000000000e+00 9.000000000000000000e+00 -5.435262409588046805e-05 -4.842936338238985916e-05
8.000000000000000000e+00 1.000000000000000000e+01 -6.126034293654398252e-05 -4.887115824223946183e-05
8.000000000000000000e+00 1.100000000000000000e+01 -6.826466457543597845e-05 -4.922164166573601623e-05
8.000000000000000000e+00 1.200000000000000000e+01 -7.557715899197405777e-05 -4.926163968947921794e-05
8.000000000000000000e+00 1.300000000000000000e+01 -8.290305431985054048e-05 -4.903859674647894620e-05
8.000000000000000000e+00 1.400000000000000000e+01 -9.043906789931170816e-05 -4.838872234710640385e-05
8.000000000000000000e+00 1.500000000000000000e+01 -9.803559091387442420e-05 -4.711216862797603603e-05
8.000000000000000000e+00 1.600000000000000000e+01 -1.056005330538913566e-04 -4.537816601286518261e-05
8.000000000000000000e+00 1.700000000000000000e+01 -1.129909407893822030e-04 -4.305756986047076015e-05
8.000000000000000000e+00 1.800000000000000000e+01 -1.201334936742453870e-04 -3.988673629126530690e-05
8.000000000000000000e+00 1.900000000000000000e+01 -1.268264056823203870e-04 -3.594496140988393462e-05
8.000000000000000000e+00 2.000000000000000000e+01 -1.329411607780199393e-04 -3.138315109705311703e-05
8.000000000000000000e+00 2.100000000000000000e+01 -1.382538574294763433e-04 -2.600668814529673517e-05
8.000000000000000000e+00 2.200000000000000000e+01 -1.425463103016428473e-04 -1.994140108173292087e-05
8.000000000000000000e+00 2.300000000000000000e+01 -1.457510706581994055e-04 -1.341799421969349509e-05
8.000000000000000000e+00 2.400000000000000000e+01 -1.476771233384954795e-04 -6.605898291713388493e-06
8.000000000000000000e+00 2.500000000000000000e+01 -1.483277196802560002e-04 4.561242161503021100e-07
8.000000000000000000e+00 2.600000000000000000e+01 -1.476023658988936363e-04 7.672538022582666220e-06
8.000000000000000000e+00 2.700000000000000000e+01 -1.455449824883579780e-04 1.454450861912480551e-05
8.000000000000000000e+00 2.800000000000000000e+01 -1.421754166733153984e-04 2.105478271749667077e-05
8.000000000000000000e+00 2.900000000000000000e+01 -1.377446561733235500e-04 2.712753026751799166e-05
8.000000000000000000e+00 3.000000000000000000e+01 -1.322937649804951975e-04 3.249316408012158921e-05
8.000000000000000000e+00 3.100000000000000000e+01 -1.261134081422858274e-04 3.717663155282233860e-05
8.000000000000000000e+00 3.200000000000000000e+01 -1.192458027658877548e-04 4.111435729678186886e-05
8.000000000000000000e+00 3.300000000000000000e+01 -1.120065787733706989e-04 4.427501804757637835e-05
8.000000000000000000e+00 3.400000000000000000e+01 -1.043792486962140517e-04 4.673336361533269624e-05
8.000000000000000000e+00 3.500000000000000000e+01 -9.669805223934667968e-05 4.858732165788972332e-05
8.000000000000000000e+00 3.600000000000000000e+01 -8.882747903346944855e-05 4.988538560078681610e-05
8.000000000000000000e+00 3.700000000000000000e+01 -8.120246366023401276e-05 5.066089571801197502e-05
8.000000000000000000e+00 3.800000000000000000e+01 -7.353753734919802622e-05 5.099167628913467898e-05
8.000000000000000000e+00 3.900000000000000000e+01 -6.618243498723587167e-05 5.105411936425754884e-05
8.000000000000000000e+00 4.000000000000000000e+01 -5.883874353325657886e-05 5.088022106084917856e-05
8.000000000000000000e+00 4.100000000000000000e+01 -5.177071505002759874e-05 5.047720529015190059e-05
8.000000000000000000e+00 4.200000000000000000e+01 -4.493790931067292169e-05 5.004544577670320201e-05
8.000000000000000000e+00 4.300000000000000000e+01 -3.826279680266470896e-05 4.951730031577439880e-05
